6412524.649000,4969784.687000,169.745000
6412532.663000,4969795.079000,169.771000
6412532.168000,4969809.786000,170.655000
6412535.327000,4969817.842000,170.360000
6412520.837000,4970001.764000,165.980000
6413855.554000,4969816.767000,173.791000
6413835.649000,4969812.975000,172.727000
6413827.361000,4969805.550000,172.676000
6413810.791000,4969802.989000,171.208000
6413801.974000,4969802.008000,172.095000
6413764.907000,4969788.070000,171.331000
6413741.511000,4969787.140000,170.557000
6413742.081000,4969780.650000,171.484000
6413729.936000,4969779.591000,171.319000
6413728.071000,4969781.080000,170.698000
6413708.131000,4969774.890000,171.298000
6413681.458000,4969774.819000,170.818000
6413681.185000,4969770.149000,172.258000
6413657.656000,4969765.897000,170.892000
6413651.610000,4969769.853000,171.139000
6413633.871000,4969764.003000,172.574000
6413632.145000,4969759.155000,171.405000
6413607.838000,4969755.763000,172.321000
6413603.414000,4969752.253000,171.660000
6413598.974000,4969751.838000,172.494000
6413581.540000,4969745.634000,172.513000
6413564.252000,4969746.607000,171.642000
6413528.787000,4969739.536000,171.684000
6413508.212000,4969738.452000,172.105000
6413468.113000,4969737.211000,171.680000
6413467.448000,4969748.143000,171.532000
6413469.696000,4969758.182000,167.318000
6413464.791000,4969755.098000,166.902000
6413456.158000,4969757.658000,167.004000
6413411.944000,4969759.800000,166.606000
6413354.611000,4969756.808000,166.153000
6413335.827000,4969754.222000,164.381000
6413336.892000,4969763.932000,162.744000
6413322.656000,4969744.402000,163.989000
6413325.086000,4969743.488000,164.869000
6413332.795000,4969742.070000,164.914000
6413309.695000,4969708.110000,165.260000
6413311.428000,4969708.154000,166.097000
6413348.865000,4969712.771000,165.279000
6413351.410000,4969729.947000,164.812000
6413334.850000,4969738.182000,165.213000
6413357.785000,4969730.443000,167.083000
6413360.958000,4969738.038000,166.580000
6413373.253000,4969737.396000,166.465000
6413392.333000,4969725.819000,167.083000
6413400.988000,4969726.270000,166.750000
6413411.789000,4969731.583000,167.197000
6413411.591000,4969733.279000,166.588000
6413429.633000,4969737.887000,166.577000
6413454.768000,4969722.574000,166.419000
6413469.890000,4969731.759000,168.421000
6413371.027000,4969770.777000,160.876000
6413477.588000,4969793.769000,161.189000
6413488.161000,4969795.666000,161.450000
6413489.808000,4969794.160000,160.474000
6413502.012000,4969799.065000,160.222000
6413513.160000,4969804.564000,161.158000
6413514.079000,4969803.225000,160.178000
6413531.880000,4969813.387000,161.002000
6413531.736000,4969816.298000,159.682000
6413554.643000,4969824.452000,159.504000
6413589.990000,4969832.686000,159.141000
